3; 293; 879; 0,079300
2; 443; 886; 0,071700
7; 127; 889; 0,075900
19; 47; 893; 5,272400
5; 179; 895; 0,071200
2; 449; 898; 0,089000
29; 31; 899; 8,359800
17; 53; 901; 4,298300
5; 181; 905; 0,082100
11; 83; 913; 1,215600
2; 457; 914; 0,058000
7; 131; 917; 0,070300
3; 307; 921; 0,072500
2; 461; 922; 0,070900
13; 71; 923; 2,480000
2; 463; 926; 0,066900
3; 311; 933; 0,072600
2; 467; 934; 0,060000
3; 313; 939; 0,081400
23; 41; 943; 6,677400
13; 73; 949; 2,467100
3; 317; 951; 0,081000
5; 191; 955; 0,073500
2; 479; 958; 0,066000
7; 137; 959; 0,093500
31; 31; 961; 9,801100
107; 9; 963; 38,673200
5; 193; 965; 0,122200
7; 139; 973; 0,075200
2; 487; 974; 0,057400
11; 89; 979; 1,390300
2; 491; 982; 0,069300
5; 197; 985; 0,067400
23; 43; 989; 6,795400
3; 331; 993; 0,071200
5; 199; 995; 0,072100
2; 499; 998; 0,066000
37; 27; 999; 11,412400
17; 59; 1003; 4,165800
2; 503; 1006; 0,067900
19; 53; 1007; 5,645800
3; 337; 1011; 0,099700
2; 509; 1018; 0,098300
13; 79; 1027; 2,557300
17; 61; 1037; 4,110200
3; 347; 1041; 0,080500
2; 521; 1042; 0,083000
7; 149; 1043; 0,129500
11; 95; 1045; 1,289600
2; 523; 1046; 0,065300
3; 349; 1047; 0,076200
5; 211; 1055; 0,074200
7; 151; 1057; 0,073800
3; 353; 1059; 0,087000
71; 15; 1065; 23,539400
11; 97; 1067; 1,236200
29; 37; 1073; 8,353800
43; 25; 1075; 14,682600
3; 359; 1077; 0,068800
13; 83; 1079; 2,567400
23; 47; 1081; 7,012000
2; 541; 1082; 0,082800
2; 547; 1094; 0,066400
7; 157; 1099; 0,086000
3; 367; 1101; 0,072900
11; 101; 1111; 1,223200
2; 557; 1114; 0,065500
5; 223; 1115; 0,069300
3; 373; 1119; 0,068900
19; 59; 1121; 5,578300
2; 563; 1126; 0,071600
11; 103; 1133; 1,242500
5; 227; 1135; 0,070100
3; 379; 1137; 0,069500
2; 569; 1138; 0,087100
17; 67; 1139; 4,266400
7; 163; 1141; 0,076600
2; 571; 1142; 0,067100
5; 229; 1145; 0,079300
31; 37; 1147; 15,371500
3; 383; 1149; 0,070800
2; 577; 1154; 0,118000
13; 89; 1157; 2,545300
19; 61; 1159; 5,619100
5; 233; 1165; 0,094100
3; 389; 1167; 0,081800
7; 167; 1169; 0,073400
2; 587; 1174; 0,067200
5; 235; 1175; 0,071000
11; 107; 1177; 1,307300
