5; 421; 2105; 0,003500
29; 73; 2117; 0,133200
13; 163; 2119; 0,042400
2; 1061; 2122; 0,004700
11; 193; 2123; 0,020900
2; 1063; 2126; 0,003700
3; 709; 2127; 0,002300
2; 1069; 2138; 0,005200
19; 113; 2147; 0,095100
7; 307; 2149; 0,007400
5; 431; 2155; 0,005500
3; 719; 2157; 0,003800
17; 127; 2159; 0,076400
5; 433; 2165; 0,008900
11; 197; 2167; 0,024100
13; 167; 2171; 0,044800
41; 53; 2173; 0,257500
2; 1087; 2174; 0,002700
7; 311; 2177; 0,007300
3; 727; 2181; 0,005000
2; 1091; 2182; 0,002200
37; 59; 2183; 0,181500
2; 1093; 2186; 0,007100
11; 199; 2189; 0,026900
7; 313; 2191; 0,005800
2; 1097; 2194; 0,004500
5; 439; 2195; 0,002200
3; 733; 2199; 0,004100
31; 71; 2201; 0,156300
2; 1103; 2206; 0,004800
47; 47; 2209; 0,263500
5; 443; 2215; 0,006000
3; 739; 2217; 0,003800
2; 1109; 2218; 0,002300
7; 317; 2219; 0,002400
17; 131; 2227; 0,076900
3; 743; 2229; 0,003900
23; 97; 2231; 0,158700
2; 1117; 2234; 0,006500
5; 449; 2245; 0,006500
2; 1123; 2246; 0,002500
13; 173; 2249; 0,043000
3; 751; 2253; 0,005200
37; 61; 2257; 0,183600
2; 1129; 2258; 0,003100
31; 73; 2263; 0,164500
3; 757; 2271; 0,008000
43; 53; 2279; 0,236300
3; 761; 2283; 0,005300
5; 457; 2285; 0,005200
29; 79; 2291; 0,144000
2; 1151; 2302; 0,010000
5; 461; 2305; 0,004700
2; 1153; 2306; 0,005700
3; 769; 2307; 0,003100
5; 463; 2315; 0,004600
7; 331; 2317; 0,005300
3; 773; 2319; 0,003400
11; 211; 2321; 0,025000
23; 101; 2323; 0,113800
31; 75; 2325; 0,157500
2; 1163; 2326; 0,002100
13; 179; 2327; 0,038800
17; 137; 2329; 0,083000
5; 467; 2335; 0,006900
2; 1171; 2342; 0,004900
13; 181; 2353; 0,046800
7; 337; 2359; 0,006900
3; 787; 2361; 0,005600
2; 1181; 2362; 0,002500
17; 139; 2363; 0,070600
23; 103; 2369; 0,125100
2; 1187; 2374; 0,008400
61; 39; 2379; 0,349400
2; 1193; 2386; 0,004600
3; 797; 2391; 0,005600
5; 479; 2395; 0,009300
2; 1201; 2402; 0,004500
29; 83; 2407; 0,194500
19; 127; 2413; 0,093800
41; 59; 2419; 0,215400
97; 25; 2425; 0,540700
2; 1213; 2426; 0,002400
3; 809; 2427; 0,002500
7; 347; 2429; 0,014800
3; 811; 2433; 0,007000
2; 1217; 2434; 0,003100
5; 487; 2435; 0,002100
7; 349; 2443; 0,006000
2; 1223; 2446; 0,005800
31; 79; 2449; 0,154400
11; 223; 2453; 0,022600
5; 491; 2455; 0,006800
2; 1229; 2458; 0,008600
23; 107; 2461; 0,107900
2; 1231; 2462; 0,002400
3; 821; 2463; 0,001800
3; 823; 2469; 0,004500
7; 353; 2471; 0,006800
2; 1237; 2474; 0,007900
37; 67; 2479; 0,185900
3; 827; 2481; 0,006000
13; 191; 2483; 0,044000
3; 829; 2487; 0,008300
19; 131; 2489; 0,088700
47; 53; 2491; 0,281400
5; 499; 2495; 0,005300
11; 227; 2497; 0,028100
2; 1249; 2498; 0,003300
41; 61; 2501; 0,231200
23; 109; 2507; 0,109000
13; 193; 2509; 0,043400
7; 359; 2513; 0,004300
5; 503; 2515; 0,004800
3; 839; 2517; 0,004800
2; 1259; 2518; 0,002000
11; 229; 2519; 0,020800
2; 1261; 2522; 0,005400
101; 25; 2525; 0,576700
17; 149; 2533; 0,093500
43; 59; 2537; 0,905000
5; 509; 2545; 0,004700
2; 1277; 2554; 0,008200
2; 1279; 2558; 0,005200
3; 853; 2559; 0,002200
13; 197; 2561; 0,053500
11; 233; 2563; 0,020900
2; 1283; 2566; 0,004400
17; 151; 2567; 0,068900
7; 367; 2569; 0,005200
3; 857; 2571; 0,005400
31; 83; 2573; 0,156700
103; 25; 2575; 0,586100
3; 859; 2577; 0,004800
2; 1289; 2578; 0,002300
29; 89; 2581; 0,136200
2; 1291; 2582; 0,002100
13; 199; 2587; 0,044200
3; 863; 2589; 0,006700
2; 1297; 2594; 0,008400
23; 113; 2599; 0,114100
2; 1301; 2602; 0,007600
19; 137; 2603; 0,087600
5; 521; 2605; 0,007100
2; 1303; 2606; 0,002300
7; 373; 2611; 0,007100
2; 1307; 2614; 0,006000
5; 523; 2615; 0,002100
43; 61; 2623; 0,230800
37; 71; 2627; 0,182000
11; 239; 2629; 0,023700
3; 877; 2631; 0,003500
2; 1319; 2638; 0,006600
19; 139; 2641; 0,091900
2; 1321; 2642; 0,002800
3; 881; 2643; 0,002200
3; 883; 2649; 0,004100
11; 241; 2651; 0,026800
7; 379; 2653; 0,006300
2; 1327; 2654; 0,002100
3; 887; 2661; 0,006200
17; 157; 2669; 0,070300
7; 383; 2681; 0,005100
37; 73; 2701; 0,182500
